class,order,family,genus,species,adult_body_mass_g,maximum_longevity_y,litter_or_clutch_size_n,female_maturity_d,birth_or_hatching_weight_g
Reptilia,Squamata,Dactyloidae,Anolis,aquaticus,7.8,,,,
Reptilia,Squamata,Dactyloidae,Anolis,argenteolus,2.19,,1.0,,0.18
Reptilia,Squamata,Dactyloidae,Anolis,argillaceus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,armouri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,auratus,1.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,bahorucoensis,1.8,,1.0,,0.14
Reptilia,Squamata,Dactyloidae,Anolis,baleatus,80.8,,,,
Reptilia,Squamata,Dactyloidae,Anolis,baracoae,56.0,16.5,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,barahonae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,barbatus,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,barbouri,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,barkeri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,bartschi,,,1.5,,
Reptilia,Squamata,Dactyloidae,Anolis,beckeri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,bellipeniculus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,bicaorum,5.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,bimaculatus,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,binotatus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,biporcatus,28.0,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,birama,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,bitectus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,blanquillanus,8.9,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,boettgeri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,bombiceps,3.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,bonairensis,8.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,brasiliensis,6.9,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,bremeri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,breslini,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,brevirostris,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,brunneus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,capito,7.8,,,,
Reptilia,Squamata,Dactyloidae,Anolis,caquetae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,carlostoddi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,carolinensis,2.46,10.0,1.3,258.74,0.22
Reptilia,Squamata,Dactyloidae,Anolis,carpenteri,1.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,casildae,20.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,caudalis,3.1,,,,
Reptilia,Squamata,Dactyloidae,Anolis,centralis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,chamaeleonides,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,chloris,1.7,,,,
Reptilia,Squamata,Dactyloidae,Anolis,chlorocyanus,6.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,chocorum,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,christophei,2.2,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,chrysolepis,6.9,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,chrysops,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,clivicola,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,cobanensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,coelestinus,9.3,,,,
Reptilia,Squamata,Dactyloidae,Anolis,compressicauda,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,concolor,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,confusus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,conspersus,7.05,,,,
Reptilia,Squamata,Dactyloidae,Anolis,cooki,6.95,,2.5,,
Reptilia,Squamata,Dactyloidae,Anolis,crassulus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,cristatellus,8.4,,2.5,,
Reptilia,Squamata,Dactyloidae,Anolis,cristifer,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,cupeyalensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,cupreus,1.64,,1.0,,0.13
Reptilia,Squamata,Dactyloidae,Anolis,cuprinus,4.6,,,,
Reptilia,Squamata,Dactyloidae,Anolis,cusuco,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,cuvieri,46.6,9.2,,,
Reptilia,Squamata,Dactyloidae,Anolis,cyanopleurus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,cybotes,9.3,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,cymbops,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,damulus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,danieli,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,darlingtoni,7.1,,,,
Reptilia,Squamata,Dactyloidae,Anolis,delafuentei,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,deltae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,desechensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,desiradei,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,dissimilis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,distichus,3.1,,,,
Reptilia,Squamata,Dactyloidae,Anolis,dolichocephalus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,dollfusianus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,duellmani,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,dunni,3.2,,,,
Reptilia,Squamata,Dactyloidae,Anolis,eewi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,equestris,56.0,16.5,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,ernestwilliamsi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,etheridgei,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,eugenegrahami,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,eulaemus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,euskalerriari,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,evermanni,5.4,,,,
Reptilia,Squamata,Dactyloidae,Anolis,extremus,2.42,6.7,1.5,,0.23
Reptilia,Squamata,Dactyloidae,Anolis,fairchildi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,fasciatus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,ferreus,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,festae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,fitchi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,forresti,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,fortunensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,fowleri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,fraseri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,frenatus,51.7,,,,
Reptilia,Squamata,Dactyloidae,Anolis,fugitivus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,fungosus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,fuscoauratus,1.5,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,gadovii,5.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,gaigei,19.4,,4.0,,
Reptilia,Squamata,Dactyloidae,Anolis,garmani,33.8,,1.5,,
Reptilia,Squamata,Dactyloidae,Anolis,garridoi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,gemmosus,4.1,,,,
Reptilia,Squamata,Dactyloidae,Anolis,gibbiceps,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,gingivinus,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,gorgonae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,gracilipes,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,grahami,6.1,,,,
Reptilia,Squamata,Dactyloidae,Anolis,granuliceps,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,griseus,45.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,guafe,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,guamuhaya,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,guazuma,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,gundlachi,6.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,haetianus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,haguei,2.6,,,,
Reptilia,Squamata,Dactyloidae,Anolis,hendersoni,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,heterodermus,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,hobartsmithi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,homolechis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,huilae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,humilis,1.8,,,,
Reptilia,Squamata,Dactyloidae,Anolis,imias,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,impetigosus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,incredulus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,inderenae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,inexpectatus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,insignis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,insolitus,1.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,intermedius,2.05,,1.0,,0.13
Reptilia,Squamata,Dactyloidae,Anolis,isolepis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,isthmicus,3.7,,,,
Reptilia,Squamata,Dactyloidae,Anolis,jacare,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,johnmeyeri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,juangundlachi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,jubar,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,kahouannensis,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,kemptoni,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,koopmani,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,kreutzi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,krugi,2.1,,,,
Reptilia,Squamata,Dactyloidae,Anolis,laevis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,laeviventris,5.5,,,,
Reptilia,Squamata,Dactyloidae,Anolis,lamari,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,latifrons,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,leachii,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,lemniscatus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,lemurinus,5.5,,,,
Reptilia,Squamata,Dactyloidae,Anolis,limifrons,1.68,,1.0,,0.04
Reptilia,Squamata,Dactyloidae,Anolis,lineatopus,3.1,1.0,1.0,,0.2
Reptilia,Squamata,Dactyloidae,Anolis,lineatus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,liogaster,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,lionotus,6.07,,1.0,,0.26
Reptilia,Squamata,Dactyloidae,Anolis,litoralis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,lividus,9.0,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,longiceps,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,longitibialis,9.1,,,,
Reptilia,Squamata,Dactyloidae,Anolis,loveridgei,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,loysiana,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,luciae,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,lucius,2.89,,1.0,,0.34
Reptilia,Squamata,Dactyloidae,Anolis,luteogularis,56.0,16.5,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,luteosignifer,4.05,8.0,1.5,365.25,0.09
Reptilia,Squamata,Dactyloidae,Anolis,lynchi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,macilentus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,macrinii,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,macrolepis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,macrophallus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,maculigula,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,maculiventris,1.6,,,,
Reptilia,Squamata,Dactyloidae,Anolis,marcanoi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,mariarum,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,marmoratus,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,marron,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,matudai,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,maynardi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,medemi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,megalopithecus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,megapholidotus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,menta,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,meridionalis,2.4,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,mestrei,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,microlepidotus,2.2,,,,
Reptilia,Squamata,Dactyloidae,Anolis,microlepis,1.57,,1.0,,0.04
Reptilia,Squamata,Dactyloidae,Anolis,microtus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,milleri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,mirus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,monensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,monticola,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,muralla,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,nasofrontalis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,naufragus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,neblininus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,nebuloides,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,nebulosus,1.39,,1.0,,0.13
Reptilia,Squamata,Dactyloidae,Anolis,nelsoni,4.05,8.0,1.5,365.25,0.09
Reptilia,Squamata,Dactyloidae,Anolis,nicefori,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,nigrolineatus,2.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,noblei,56.0,16.5,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,notopholis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,occultus,0.6,,,,
Reptilia,Squamata,Dactyloidae,Anolis,ocelloscapularis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,oculatus,11.0,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,oligaspis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,olssoni,1.6,,,,
Reptilia,Squamata,Dactyloidae,Anolis,omiltemanus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,onca,7.5,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,opalinus,1.75,,1.0,,0.16
Reptilia,Squamata,Dactyloidae,Anolis,ophiolepis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,oporinus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,orcesi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,ordinatus,4.05,8.0,1.5,365.25,0.09
Reptilia,Squamata,Dactyloidae,Anolis,ortonii,2.1,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,oxylophus,5.0,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,pachypus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,parilis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,parvicirculatus,2.5,,,,
Reptilia,Squamata,Dactyloidae,Anolis,paternus,2.6,,,,
Reptilia,Squamata,Dactyloidae,Anolis,pentaprion,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,peraccae,1.8,,,,
Reptilia,Squamata,Dactyloidae,Anolis,petersii,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,philopunctatus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,phyllorhinus,11.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,pigmaequestris,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,pijolense,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,pinchoti,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,placidus,1.1,,,,
Reptilia,Squamata,Dactyloidae,Anolis,planiceps,6.9,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,poecilopus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,pogus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,polylepis,2.51,,1.0,,0.15
Reptilia,Squamata,Dactyloidae,Anolis,poncensis,1.7,,,,
Reptilia,Squamata,Dactyloidae,Anolis,porcatus,2.46,10.0,1.3,258.74,0.22
Reptilia,Squamata,Dactyloidae,Anolis,porcus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,princeps,22.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,proboscis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,pseudotigrinus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,pulchellus,1.6,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,pumilus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,punctatus,8.9,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,purpurescens,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,purpurgularis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,pygmaeus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,quadriocellifer,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,quercorum,1.5,,,,
Reptilia,Squamata,Dactyloidae,Anolis,radulinus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,reconditus,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,rejectus,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,rhombifer,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,richardii,45.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,ricordi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,rimarum,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,rivalis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,roatanensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,rodriguezi,1.57,,1.0,,0.04
Reptilia,Squamata,Dactyloidae,Anolis,roosevelti,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,roquet,2.42,6.7,1.5,,0.23
Reptilia,Squamata,Dactyloidae,Anolis,rubiginosus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,rubribarbaris,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,rubribarbus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,ruizii,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,rupinae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,sabanus,2.53,7.0,1.5,,0.26
Reptilia,Squamata,Dactyloidae,Anolis,sagrei,4.05,8.0,1.5,365.25,0.09
Reptilia,Squamata,Dactyloidae,Anolis,salvini,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,santamartae,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,scapularis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,schiedii,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,schwartzi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,scriptus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,scypheus,6.9,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,semilineatus,1.5,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,sericeus,1.6,,,,
Reptilia,Squamata,Dactyloidae,Anolis,serranoi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,sheplani,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,shrevei,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,singularis,2.2,,,,
Reptilia,Squamata,Dactyloidae,Anolis,smallwoodi,56.0,16.5,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,smaragdinus,2.46,10.0,1.3,258.74,0.22
Reptilia,Squamata,Dactyloidae,Anolis,sminthus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,solitarius,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,spectrum,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,squamulatus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,strahmi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,stratulus,1.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,subocularis,2.8,,,,
Reptilia,Squamata,Dactyloidae,Anolis,sulcifrons,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,tandai,,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,taylori,6.4,,,,
Reptilia,Squamata,Dactyloidae,Anolis,terraealtae,,7.0,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,terueli,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,tetarii,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,tigrinus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,toldo,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,tolimensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,townsendi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,trachyderma,3.2,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,transversalis,6.1,,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,trinitatis,,,2.0,,
Reptilia,Squamata,Dactyloidae,Anolis,tropidogaster,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,tropidolepis,3.15,,1.0,,0.17
Reptilia,Squamata,Dactyloidae,Anolis,tropidonotus,3.0,,,,
Reptilia,Squamata,Dactyloidae,Anolis,uniformis,1.4,,,,
Reptilia,Squamata,Dactyloidae,Anolis,utilensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,valencienni,5.42,,1.0,,0.26
Reptilia,Squamata,Dactyloidae,Anolis,vanidicus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,vanzolinii,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,vaupesianus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,ventrimaculatus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,vermiculatus,,1.9,1.0,,
Reptilia,Squamata,Dactyloidae,Anolis,vescus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,vicarius,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,villai,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,vittigerus,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,wampuensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,wattsi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,websteri,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,wellbornae,1.6,,,,
Reptilia,Squamata,Dactyloidae,Anolis,wermuthi,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,whitemani,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,williamsii,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,woodi,10.9,,,,
Reptilia,Squamata,Dactyloidae,Anolis,yoroensis,,,,,
Reptilia,Squamata,Dactyloidae,Anolis,zeus,,,,,
Reptilia,Squamata,Dibamidae,Anelytropsis,papillosus,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,alfredi,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,bogadeki,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,booliati,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,bourreti,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,celebensis,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,deharvengi,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,dezwaani,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,greeri,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,ingeri,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,kondaoensis,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,leucurus,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,montanus,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,nicobaricum,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,novaeguineae,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,seramensis,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,smithi,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,somsaki,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,taylori,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,tiomanensis,,,,,
Reptilia,Squamata,Dibamidae,Dibamus,vorisi,,,,,
Reptilia,Squamata,Diplodactylidae,Amalosia,lesueurii,4.71,,2.0,,0.5
Reptilia,Squamata,Diplodactylidae,Amalosia,obscura,,,,,
Reptilia,Squamata,Diplodactylidae,Amalosia,rhombifer,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Bavayia,crassicollis,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Bavayia,cyclura,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Bavayia,exsuccida,,,,,
Reptilia,Squamata,Diplodactylidae,Bavayia,geitaina,,,,,
Reptilia,Squamata,Diplodactylidae,Bavayia,montana,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Bavayia,ornata,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Bavayia,pulchella,,,,,
Reptilia,Squamata,Diplodactylidae,Bavayia,robusta,,,,,
Reptilia,Squamata,Diplodactylidae,Bavayia,sauvagii,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Bavayia,septuiclavis,,,,,
Reptilia,Squamata,Diplodactylidae,Correlophus,ciliatus,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Correlophus,sarasinorum,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Crenadactylus,ocellatus,0.63,,2.0,,0.08
Reptilia,Squamata,Diplodactylidae,Dactylocnemis,pacificus,19.6,10.7,2.0,,
Reptilia,Squamata,Diplodactylidae,Dierogekko,validiclavis,,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,conspicillatus,3.9,,2.0,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,fulleri,,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,furcosus,,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,galeatus,,,2.0,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,granariensis,,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,kenneallyi,,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,klugei,,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,mitchelli,,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,ornatus,2.2,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,polyophthalmus,3.1,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,pulcher,2.7,,2.0,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,savagei,,,,,
Reptilia,Squamata,Diplodactylidae,Diplodactylus,tessellatus,3.0,,2.0,,0.36
